"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"I315"," 12.05615","-11.413257603","  2.8031957"," 7.05877724","-0.008427524"," 0.550766615"," 0.035567599"," 1.097148804"," 0.82720671","-1.534498757"," 0.530743807","-1.063318686"," 2.023513968","-0.846083076"," 1.11530182","-0.020810196","-2.429503519","-1.381604089"," 2.548873919","  2.356888381"," 0.4838269147"," 1.367373267","-0.521358070","-0.785387792"," -0.19174872","-2.579973674","-2.793415843"," 3.177706182","-1.272021945","-0.557095873"," 1.53283258"," 0.56210604"," 2.71409221"," 1.84366100","-2.821578330","-0.137287674","-1.720033660","-0.5887449029"," 2.27460722"," 2.06058181","-1.26709938"," 0.1796375954"," 2.376631340"," 2.175598311"," 0.06425541","-1.423819715","-2.403779864"," 1.218110277","-0.8319689605","-2.063390657"," 0.338628556","-0.0991740493"," 0.111263288"," 0.229152858"," 0.40737689","-2.61945554","-1.175356722","-0.128771992","-1.24664521"," 0.51697726"
"I183","-14.21994"," -5.958250804"," -0.6177183","-2.37383380","-3.058342479"," 2.264331527","-4.097714470"," 1.759091898"," 0.03020962","-2.857854570"," 2.901948228","-0.943351978"," 1.435712139"," 0.079168885"," 1.71630779","-0.519012148","-0.610191647"," 1.622495791"," 1.304974702","  1.333617518"," 1.1423174691"," 3.897096519","-0.638335533"," 2.043085105","  0.17528144","-2.935226574","-2.221674927"," 2.822338302"," 0.430968697","-0.606878563"," 1.24027171","-1.27031635"," 4.75945414"," 3.36022848","-1.519946855"," 0.720639336","-0.534978121"," 0.1699176553"," 1.40123890"," 1.72719699","-3.21976433"," 0.8147959197"," 1.566541167"," 3.263294896"," 0.06804830","-1.064130110"," 0.810500018","-1.080404983"," 1.1828169982","-1.802247119","-0.552586915"," 1.3938956431"," 0.040479758","-1.787335264"," 1.15974975","-1.20385649","-1.785739425"," 2.478834869"," 1.40359216","-0.40097022"
"I022","-14.45914"," -0.401638733","  7.8891164"," 1.66147652"," 2.604929203","-1.711388168"," 0.164274292"," 1.480430405"," 0.34453750","-1.901936809","-1.526334906","-1.032620697","-1.889116328","-1.066585851","-2.11366476","-0.672830818"," 1.138156944","-0.018779181"," 1.107274399","  1.736882492"," 0.4435238772","-2.677628770","-1.286066338"," 1.634442517"," -0.88247403"," 0.735778743","-0.181619430"," 0.368913530","-0.146384939"," 1.200604996"," 0.49334979"," 0.21907950"," 0.77220664","-3.18896015"," 1.332471883"," 1.962379779"," 0.320455251"," 1.1913944035"," 2.25101995","-0.73204785","-3.56427369"," 0.7045452459"," 2.458903757"," 0.473163294"," 1.52936755","-1.646541995"," 5.173953723","-1.218313282","-2.7957836758"," 0.589655683"," 0.569854126","-2.8984633853"," 2.645563575"," 0.263203587"," 0.36573350","-1.29460702"," 4.429849173"," 0.366105602","-1.11144288","-0.93244063"
"I430"," 14.57601","  8.212465153","  7.0601349"," 1.03973522","-4.235568474","-2.075705134","-0.638667879","-0.465983104","-0.42917810"," 1.081010767","-1.330530905"," 4.249900277"," 2.384431995"," 0.005678156"," 0.75677152","-1.466957763","-1.856425772"," 3.690469398","-1.301044250","  0.052440632","-0.0893520174"," 1.407266454"," 0.614768357"," 0.978920876","  0.97148284","-0.259542522"," 0.943455819","-0.173806209"," 0.600467769","-0.582038186"," 1.15039158","-1.49682315","-0.13442096","-1.83954506","-0.546497597"," 1.376457894","-0.954273075"," 0.8727528652"," 0.43725016","-1.26244776"," 1.73140791"," 2.3169154989","-2.228428826"," 1.039735943","-1.79274640","-0.321388488"," 1.358009958","-0.009442677","-1.0026722278","-0.435241632","-0.542745030"," 1.3269234216"," 1.860201818","-2.651389075","-0.66208633","-1.32111994"," 1.328121535","-1.622381335","-0.53255645"," 0.53309972"
"I512","-14.73502"," -1.953485600","  7.1063992","-0.93924773"," 2.676533082"," 4.465569948","-0.328337568"," 1.061033149"," 0.03312651","-1.926935414","-3.884708050","-0.526942293"," 0.167734657"," 0.629170203"," 0.06824141","-0.308499065","-1.004579506","-0.933880944"," 1.587120970","  0.142193133"," 2.8180031066","-1.946958712"," 0.662644076","-0.086783697","  2.37951472","-0.700402100","-0.499570735","-1.064896191"," 0.143502236"," 0.558192565"," 0.97404947","-2.05613912"," 0.66730701","-1.01777723","-0.072803659","-1.221595146","-1.484106453"," 0.2433508000"," 0.23944730"," 1.86789001","-0.16389772","-0.8961362821"," 0.742594610"," 0.677883552","-0.21977087","-1.649646783"," 0.298008657"," 0.020502143","-0.9025916591","-2.005419474","-0.034153340","-0.4449246596"," 1.014949575","-0.862068025","-0.97262467"," 1.83632945"," 0.821799839","-1.316960654","-0.51372365","-0.25280380"
"I513","-13.57726","  8.912286484","  6.0927722","-4.97000361","-3.437386775"," 2.332804408"," 0.275663883"," 0.101530181","-2.70815915"," 1.510105130","-0.103119083"," 0.536084463"," 2.013262563"," 1.698387539"," 0.14195195","-0.310983036"," 0.416277055","-0.005142428","-0.301119896","  0.340931159"," 1.4449979965"," 0.256457516"," 0.547676874","-0.547580635","  0.50090794"," 1.237489111","-0.010022123","-0.521939700","-0.141885223"," 1.349472598"," 0.62545903"," 0.37273921","-0.40327357"," 1.76946566"," 1.269156190","-1.801725187"," 0.500140047","-0.9175312349"," 0.02673787","-0.49118015","-0.94002825","-1.2900080250"," 0.931622169"," 0.163418322"," 0.65815598","-0.302676546"," 0.226098163","-0.134708212"," 0.0277979362"," 0.293192313","-1.115840951"," 0.4354192750","-0.135461332","-1.504359431","-0.63368632"," 0.35795775","-0.471579513"," 0.720313486","-0.48192859"," 0.78992575"
"I127"," 13.73071","  8.696170214","  1.0834110","-1.44556149","-0.122203412"," 2.098091069"," 4.402334407"," 0.896512215"," 0.92400554"," 1.533805327","-0.883697325","-0.432843785"," 1.257288287"," 0.702964591"," 0.54413801"," 0.246173955"," 0.237528002"," 0.394123767","-0.357044140"," -0.752108462"," 0.5202048501","-0.413673186"," 1.446186824","-0.126070908","  0.07813007","-2.025642765","-0.647520805","-0.037600418"," 1.636400773"," 1.119073155"," 0.75934502","-1.51602463","-0.05303880"," 0.10362673","-0.317376535","-1.146631552"," 0.262128963"," 0.7410430688","-0.24837786"," 0.36551407","-0.73528336"," 0.0115755508"," 1.426099774","-1.067924911","-0.76084499"," 0.748174783"," 0.139288270","-0.486530041","-0.9311519157","-1.296898551"," 0.193291796"," 2.0173894857"," 1.432755019"," 0.209358670"," 0.24106484"," 0.18439762"," 2.097912316","-1.788562345"," 0.52321384","-0.13484609"
"I132","-13.47617","  2.301614461","  7.5772113","-0.99206060","-5.251910084","-1.026981359"," 2.016104087","-0.790304668"," 0.12710649"," 3.676022521"," 1.339936858","-2.216289626","-2.353395650"," 1.266640639","-0.69014676"," 4.786992174","-5.501385086"," 1.378485558"," 2.717805722","  0.185642615","-0.9585839503"," 1.394283425","-6.764620638","-4.304647582","  2.41305350","-3.344567893"," 5.024587507"," 0.817372916"," 1.812549902","-0.940046480"," 7.95289267","-0.84533278"," 1.87320862","-4.14383975"," 4.140108112"," 6.242475106"," 4.219716316","-2.4100969805","-3.26595761"," 1.86046807","-0.83718331","-1.2613229862","-3.543452869","-1.626703845","-3.05551919"," 0.366643085"," 0.713664334"," 0.280082680","-0.1313019495"," 0.560910526"," 2.984549366","-0.8632216796","-0.574772633"," 0.451665253","-1.38772484"," 1.94346729","-0.852270029"," 3.054578932","-1.94044829","-0.11636614"
"I448"," 12.84261","  0.232987806"," -7.6921928"," 1.38032648"," 0.427453789","-3.980824694"," 0.595924477"," 0.503441300","-3.02304540"," 1.041685225","-2.692797482"," 3.044254485"," 4.793454184","-0.332937637"," 0.74174097"," 0.582211532"," 0.836710018"," 0.542715486","-2.435253903"," -0.258649739"," 0.0280520315"," 1.352207223"," 0.066365024"," 1.340491498","  0.97708709","-0.924534349"," 0.436910627"," 0.509033653","-0.205130836","-0.231945037","-0.40691504"," 0.10702749"," 0.83622295"," 0.39799345"," 0.813732455"," 0.101549267"," 0.862508886"," 0.0068683762","-1.06508647","-0.09651402","-0.66067521","-0.0662161107","-1.366048811","-0.612485093","-0.71020940"," 1.517279617"," 0.816181720","-1.352250534"," 0.7260207028"," 1.128175487"," 1.798907571"," 1.6979112335","-1.701300253","-0.555601174","-1.53279564","-1.43561490"," 1.096925050","-0.444112953"," 0.02648758","-1.07605006"
"I525","-14.30384","  2.746680376","  4.7065140"," 1.39950791","-0.395590796"," 0.374458771","-1.046145011"," 2.245093126","-2.68178460","-0.242119323"," 1.093282709"," 1.810992837"," 2.128427207"," 7.074219068","-3.48740782","-1.033776596","-1.063822335","-2.758231155"," 0.933052347"," -0.498289050","-0.0002924383"," 1.234092115"," 0.573873925","-0.324559428"," -0.52838728","-1.842212237"," 2.756471361"," 0.093005499","-1.077303217"," 0.611698955","-2.35304083","-3.28236567"," 0.28668704","-0.38797188"," 0.007526897"," 0.284404364","-0.874621065"," 0.2948046349"," 1.00234840","-2.68387196","-0.27805794","-0.7455128668","-0.651610311","-1.316605365"," 2.12759760"," 0.723285615","-0.869261104"," 0.835238765"," 1.4566194577","-0.335406510","-0.065323420","-0.1689746923"," 0.500795781"," 0.637640018"," 1.34959173","-1.16890302","-0.313693850","-0.910964335","-0.29304804"," 1.76281910"
"I298","-14.17206","  4.912961961","  5.9772199","-1.24351873"," 1.069825922","-2.088580396","-0.808289529","-0.441586173","-0.01939172","-0.043402687","-2.291503253"," 0.216864370","-2.905281872"," 0.018370508","-0.07979075"," 1.069532724","-0.016927743","-1.385822147"," 1.574007397","  0.974787384"," 1.2604964224","-0.340275851"," 0.120607641"," 0.420687658","  0.71597738"," 0.280831498"," 0.126103197"," 0.005168479"," 0.875842048"," 0.999801991"," 0.18499200"," 0.79003894"," 0.29452121"," 0.30771680"," 0.295992628","-1.499359705"," 0.835880430","-2.7131467123"," 0.69463088","-1.41068301"," 0.66515500"," 0.1113237421"," 0.289361630"," 0.631057222"," 1.33531207"," 0.807852465"," 1.576413570"," 0.311814821","-0.6040573417","-0.790318161","-0.399580186"," 0.1896699434"," 0.416604181"," 0.373636861","-0.65297529"," 0.21173593"," 1.049754709"," 1.359851868","-0.23403108"," 0.10561216"
"I243","-14.84381","  2.755321500"," -7.1288044"," 1.89474550"," 1.485814501","-0.940298520","-0.762157200"," 3.602048853"," 0.08745391","-2.214389913","-3.083314389","-1.807464328","-2.353809012","-2.547602942","-0.91092680","-0.695875980"," 1.987868684"," 0.926728960","-0.657575563","  1.038358483"," 0.1304076335","-2.164297978","-0.692578878"," 1.389236356"," -0.23711295"," 0.808633992"," 1.392638570"," 0.401569024"," 0.083340139"," 1.953799086"," 3.52510164"," 0.39721698","-0.62432556","-2.72468441"," 2.376567365"," 2.247878623","-0.248905448"," 2.7430228834"," 1.07286194","-2.75990501","-3.89514238"," 2.3484699690"," 2.313183100"," 1.451349391"," 0.84840776","-2.714836586"," 6.324644885","-0.533017389","-3.8205464093","-0.295872231"," 1.185564036","-1.5370574408"," 2.876542562","-1.247940461","-0.26428287","-2.50145751"," 3.387726473","-1.838840468","-0.31023868","-0.99695532"
"I502","-14.31170","  3.024169160"," -0.5665555"," 5.54720768","-0.775549701"," 0.261931898","-2.789226735","-2.758982636"," 2.49505654"," 0.314611758"," 1.492584093"," 0.562337829","-1.023243455","-0.085027685","-0.22739704","-0.409118844"," 1.702351141"," 0.674503900"," 1.841576133","  1.427493010","-1.2927937246"," 0.894091470","-1.308478548","-0.916223675"," -0.89198740"," 0.076696775"," 1.102935678","-0.566970564","-1.050470177"," 2.232347168","-2.37983120","-0.06384779","-2.60689687"," 0.09751145","-2.224608286"," 0.583570416"," 1.063148857"," 0.7805906603","-1.34412286"," 0.54416061"," 0.19579374"," 0.8792165743"," 1.042565833"," 0.961314469","-0.29591537","-0.815074724"," 0.074270762","-2.391509830"," 2.5718137500","-3.086837289"," 0.900904312"," 0.1883926208","-0.752218546","-1.882216095","-1.84343751"," 3.26350345","-0.414008108"," 2.767546833"," 2.14335914","-1.90123773"
"I537"," 13.76395","  6.405416866","  7.5750754"," 1.49376407"," 0.970194750","-2.266910568"," 2.412831313","-0.391336495","-1.97869093"," 0.454904035"," 0.861650874","-0.241988332"," 1.114000455"," 3.418880288","-0.22507018","-0.738929674"," 0.359452723","-1.634932914","-0.434567793","  0.982890353"," 0.5632698159","-0.922486707"," 0.056278021"," 0.444145475"," -0.35536345"," 1.174000343","-0.786784389","-1.360462450","-1.759106029"," 0.291288234","-0.23685060"," 0.29679031"," 0.30582351","-0.55134889"," 0.881864238","-1.707926286"," 1.230620725","-0.2719900201","-0.80049724"," 1.15930132","-2.09019640","-0.5967097710","-0.177726309"," 0.486225052","-0.29915442","-0.469241465","-1.846293023","-0.229417994","-2.3398287871","-1.023143542"," 0.211742001"," 1.5925948010"," 0.874551982","-1.261475990","-0.40616809","-1.01309970","-0.005097955"," 0.221789625","-0.46313292"," 0.11422335"
"I523","-14.47511"," -2.563596553","  2.9467680","-2.07809312","-0.283821717"," 3.702496479"," 1.192863565","-0.589752083","-2.05814955"," 0.155702793","-1.815664208"," 0.331626800"," 1.451825417"," 0.390454788","-0.71904524"," 0.121497603"," 0.999619963"," 0.435367500","-1.264874638","  0.080121845"," 1.5073216110"," 1.167437449","-0.294305373"," 2.486838318"," -0.70153775"," 0.953490824","-0.079750455","-0.815286295","-0.037278877"," 0.947572304"," 1.07680137"," 0.99073951","-1.79474511","-0.18762436"," 0.896896674","-0.154360528"," 0.151440807"," 1.0807733829","-1.94536304"," 0.05203588"," 0.28168320","-1.9796779320"," 0.794938330"," 0.740044681","-0.64636161"," 0.640615877","-0.921417866"," 0.233012811","-1.0413369126","-0.341693721","-0.104120221","-1.6847627147"," 0.574932986","-0.273344429","-0.58817776"," 1.41479304"," 1.494219621","-2.494455785","-0.40287357"," 1.96878747"
"I167","-14.77392"," -7.287622271"," 10.5500744","10.85485537"," 2.762573199"," 0.812160756"," 4.635639623"," 4.048456540","-5.03367874","-1.108327462","-2.187935348","-4.445784482","-5.305039759"," 5.249104842"," 6.42107822"," 2.500142342","-7.070799365"," 3.743993051","-5.251315360"," -4.161403600","-9.3478032705","-3.223966172"," 6.059692510"," 0.239495949","  6.86384607"," 5.964171230"," 1.204784418"," 9.594653479","-1.978756790"," 3.622050647","-2.08611905"," 1.08565488","-2.20100484"," 5.23618796","-0.908002754","-0.493941981"," 0.100533692","-0.8061012212","-0.74762182"," 0.93435228"," 1.61104124"," 0.0551636192","-1.173197721"," 0.039754998","-2.08099142"," 0.327853858"," 3.415602937","-1.576214785"," 0.0056609148"," 0.099195543","-1.536188063","-1.1734421244","-1.755012104","-0.837570412"," 0.75086188","-0.15355054"," 0.834979417"," 0.862253765"," 0.03801628","-0.60714549"
"I058","-14.38697"," -1.792842020"," -6.2970398"," 1.36206486","-1.448477421","-1.515129072"," 1.507083407"," 2.584284288"," 1.59029012","-1.322178206","-1.856083608","-0.417553883","-3.070736819","-2.109782092","-0.20336951"," 0.711468942","-0.127769982","-2.647158568"," 2.381434141","  0.295959582"," 1.0634339108","-1.138077708"," 0.988737190","-0.069667795","  0.61438128"," 0.104235814"," 0.794591400"," 1.431798252"," 0.984034145"," 0.510562446","-0.56597180"," 0.17946746"," 0.28808051","-1.61466077","-0.154095327","-1.831129831","-0.057555700"," 0.7236193467","-0.57497512","-0.30039305","-0.42528506"," 0.4363900309"," 1.214025926"," 0.421924274"," 0.15590334"," 1.090535250","-1.759549706","-0.619722885"," 0.3220173872","-0.013940432"," 0.676250145","-0.3574496938","-0.633391192","-0.957143870","-0.24870286"," 0.29775089"," 0.395969434","-0.024704195"," 0.97725336","-1.48282607"
"I363"," 12.06059"," -1.437713102"," -4.6599928"," 1.05648244"," 2.355547045"," 2.440553534","-0.056582012","-1.936562746","-0.51164237"," 1.580859213","-1.254299368"," 0.972186213","-0.800672846"," 0.396158731","-0.98509834"," 1.188238863","-1.470715981","-0.012088001"," 0.884583068","  0.383381407","-0.1872066041"," 0.003634119"," 0.283776237"," 0.278567888"," -0.47581362"," 0.602955296"," 0.720962924","-0.228169015"," 0.433047352"," 0.021781573"," 0.42835417"," 0.64242834","-0.44072300"," 0.23015592","-1.333335017","-0.447053013","-0.400566432","-1.4723607567"," 0.79544076","-1.88679853"," 0.59387860","-0.9173603159","-0.477073562","-0.067997294","-0.51719972"," 0.555627713","-0.227072797"," 0.356930720"," 0.1453203258","-0.906916227"," 0.252327527","-0.0212110942"," 0.057970051","-0.673571201"," 0.04694400","-0.03812989"," 0.935519072","-0.591228080"," 1.36545526","-1.16748641"
"I469"," 13.68134"," -2.810000079","  0.3751510","-2.59564549"," 2.333520382"," 4.354039573"," 0.204615199","-0.939263815","-0.38918014"," 0.860120118","-1.093849761","-1.438220583"," 0.895802700","-1.837547305","-2.16801266"," 1.145796911"," 2.297279940","-0.453172564","-0.760639189","  2.065004265","-3.3744932210"," 0.351217026"," 1.008838574"," 0.161071160","  1.08291227","-0.261629423"," 0.423211296"," 0.770693572","-1.423005522","-2.102060281","-0.44631659","-0.35103107","-0.59799935"," 0.32117691"," 0.571358987","-0.482984741"," 0.012362478","-1.0292061274","-0.98395376","-3.34199994","-0.69160751","-0.1122844838","-1.104968014","-0.309576406"," 0.29246965","-0.956099008"," 0.153033995","-0.018675601","-0.9336356845"," 0.596736418"," 0.477520959","-2.2470190083"," 0.678533096"," 0.995287191"," 2.04199019","-0.76781925"," 1.962364893"," 1.398645208"," 2.02194207"," 0.41538907"
"I608","-14.05326"," -3.862825676","  2.4874534","-3.49704027","-3.575127866","-0.960958434","-0.232558709"," 1.404309530","-1.02261505"," 1.573225947","-1.689185850"," 2.462769855"," 0.463981204"," 0.666798669","-0.10839018","-1.133690273"," 0.977489507"," 0.551159454","-0.703085634"," -0.842830586","-1.7385830832"," 2.718534124"," 0.377304301","-0.302085352"," -2.98131041"," 0.984855523"," 0.574480618","-0.024345754","-1.172350435","-0.974720996"," 0.10811163"," 0.61282218","-2.91634838"," 2.09306184","-0.261118791"," 2.966514009"," 0.255104263","-1.6306270771","-2.43335989"," 0.42699963"," 1.43580188","-0.9362238936"," 1.770580379"," 0.139705001"," 1.96787525","-4.228457934","-0.387797673"," 2.196767789","-4.2346012204","-1.058749150"," 1.767441947","-2.0811186940"," 0.357521496"," 1.813745746"," 3.95167717","-1.48936264","-0.632226710","-0.844708592"," 4.06541165","-0.60220015"
"I420","-14.53568"," -1.341756319"," -5.5197361"," 3.86192158","-0.767722401"," 3.081451966"," 1.473263687","-0.380412220"," 0.10315075"," 0.171513489","-2.752886394"," 2.948922469"," 3.478937061","-2.248594928","-0.19970161","-0.892353512","-0.609071013","-0.258884366","-1.689457821"," -0.376150744","-0.8064632148"," 1.980352347"," 0.074819965"," 0.294664383","  0.37220746"," 0.533313033"," 0.876905650","-0.962994376"," 0.571064685","-0.671225921","-0.56137148","-0.22706987"," 0.31010147","-0.78359845","-0.253725606"," 0.707256169","-0.184274102","-0.4255764028","-0.14316556","-0.52589446","-0.08744479"," 0.1955892767","-0.548739319","-0.647243394","-0.68446511"," 1.600122048","-1.416808264"," 0.387666791","-0.3194337416"," 0.150350843"," 0.419904009","-1.1586328480"," 1.713778266","-0.794868203","-0.34492685","-1.66473783"," 0.799530777","-1.194292452","-0.10263839","-0.33031939"
